Store,MAIN_BARCODE,RETAIL PRICE,MARKDOWN PERC,SELL PRICE,TOTAL DISCOUNT,WAC PER TRANSACTION,TransType,SOLD QTY,SALES AMOUNT W/O VAT,WAC AMOUNT PER TRANSACTION,MARGIN,NET_VALUE
129,193394062638,1099000,0,1099000,0,305628.2616,45,1,999090.9091,305628.2616,693462.6475,1099000
129,193392112373,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
129,192825081446,349000,0,349000,0,117231.075,45,1,317272.7273,117231.075,200041.6523,349000
129,193392168479,399000,0,399000,0,113415.8625,45,1,362727.2727,113415.8625,249311.4102,399000
129,193392111772,149000,0,149000,0,34683.75,45,1,135454.5455,34683.75,100770.7955,149000
129,193392111529,149000,0,149000,0,34683.75,45,1,135454.5455,34683.75,100770.7955,149000
129,193392111796,129000,0,129000,0,33122.98125,45,1,117272.7273,33122.98125,84149.74602,129000
129,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
129,193392112526,149000,0,149000,0,54453.4875,45,1,135454.5455,54453.4875,81001.05795,149000
129,192826078186,1449000,0,1449000,0,462568.2456,45,1,1317272.727,462568.2456,854704.4816,1449000
129,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
129,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
129,772259439275,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
129,847223054430,249000,0,249000,0,78385.275,45,1,226363.6364,78385.275,147978.3614,249000
129,193391315607,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
129,193394046508,1199000,0,1199000,0,391631.7813,45,1,1090000,391631.7813,698368.2188,1199000
129,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
129,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
129,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
129,193391315270,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
129,193394082230,799000,0,799000,0,238807.9571,45,1,726363.6364,238807.9571,487555.6792,799000
129,193391315232,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
129,193394062638,1099000,0,1099000,0,305628.2616,45,1,999090.9091,305628.2616,693462.6475,1099000
129,193394052011,999000,0,999000,0,300515.3663,45,1,908181.8182,300515.3663,607666.4519,999000
129,772259439756,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
129,193395010973,999000,0,999000,0,309708.0713,45,1,908181.8182,309708.0713,598473.7469,999000
129,193392111819,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
129,193395039516,1029000,0,1029000,0,309899.3063,45,1,935454.5455,309899.3063,625555.2392,1029000
129,193391317298,1399000,0,1399000,419700,454042.845,45,1,890272.7273,454042.845,436229.8823,979300
129,772259439411,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
129,193394068852,799000,0,799000,0,245852.5661,45,1,726363.6364,245852.5661,480511.0702,799000
129,680975168266,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
129,680975168563,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
129,193392112311,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
129,193391315898,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
129,193391315737,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
129,193394051618,999000,0,999000,0,300481.1579,45,1,908181.8182,300481.1579,607700.6603,999000
129,700053288874,699000,0,699000,0,255886.8098,45,1,635454.5455,255886.8098,379567.7357,699000
129,193395053840,1599000,0,1599000,0,492623.04,45,1,1453636.364,492623.04,961013.3236,1599000
129,193394094011,1099000,0,1099000,0,338394.2875,45,1,999090.9091,338394.2875,660696.6216,1099000
129,193392112311,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
129,772259427890,1549000,0,1549000,0,493723.1813,45,1,1408181.818,493723.1813,914458.6369,1549000
122,193391172132,599000,0,599000,0,188853.0188,45,1,544545.4545,188853.0188,355692.4358,599000
122,193394051922,1099000,0,1099000,0,308511.9563,45,1,999090.9091,308511.9563,690578.9528,1099000
122,700053287976,699000,0,699000,0,256263.2973,45,1,635454.5455,256263.2973,379191.2482,699000
122,700053287969,699000,0,699000,0,256186.4541,45,1,635454.5455,256186.4541,379268.0913,699000
122,700053338241,699000,0,699000,0,258751.7323,45,1,635454.5455,258751.7323,376702.8132,699000
122,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
122,700053630017,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
122,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
122,193394086016,949000,0,949000,0,287800.5938,45,1,862727.2727,287800.5938,574926.679,949000
122,700053630017,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
122,700053629400,849000,0,849000,0,377246.681,45,1,771818.1818,377246.681,394571.5009,849000
122,658100040794,249000,0,249000,0,74226.78,45,1,226363.6364,74226.78,152136.8564,249000
122,700053630017,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
122,700053630017,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
122,193395062002,1199000,0,1199000,0,353166.83,45,1,1090000,353166.83,736833.17,1199000
122,193394044160,1599000,0,1599000,0,524913.9188,45,1,1453636.364,524913.9188,928722.4449,1599000
122,193395001506,1399000,0,1399000,0,457388.1675,45,1,1271818.182,457388.1675,814430.0143,1399000
122,700053804265,749000,0,749000,0,299221.8574,45,1,680909.0909,299221.8574,381687.2335,749000
122,700053843509,749000,0,749000,0,288594.4068,45,1,680909.0909,288594.4068,392314.6841,749000
122,193394091058,949000,0,949000,0,300014.4375,45,1,862727.2727,300014.4375,562712.8352,949000
122,193393075158,1149000,0,1149000,0,358590.9488,45,1,1044545.455,358590.9488,685954.5058,1149000
122,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
122,193394083916,949000,0,949000,0,299265.5296,45,1,862727.2727,299265.5296,563461.7431,949000
122,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
122,193394062539,1099000,0,1099000,0,305670.0038,45,1,999090.9091,305670.0038,693420.9053,1099000
122,680975167344,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
122,617932498098,749000,0,749000,0,285223.275,45,1,680909.0909,285223.275,395685.8159,749000
122,700053288539,699000,0,699000,0,258051.8299,45,1,635454.5455,258051.8299,377402.7155,699000
122,193395061791,1199000,0,1199000,0,353166.83,45,1,1090000,353166.83,736833.17,1199000
122,772204279161,1549000,0,1549000,0,484450.585,45,1,1408181.818,484450.585,923731.2332,1549000
122,700053288577,699000,0,699000,0,257276.2863,45,1,635454.5455,257276.2863,378178.2592,699000
122,193395008611,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
122,700053630024,849000,0,849000,0,377765.9407,45,1,771818.1818,377765.9407,394052.2411,849000
122,887040637898,799000,0,799000,0,216946.8563,45,1,726363.6364,216946.8563,509416.7801,799000
122,700053288935,699000,0,699000,0,255817.8455,45,1,635454.5455,255817.8455,379636.7,699000
122,193395063603,1199000,0,1199000,0,383227.2363,45,1,1090000,383227.2363,706772.7638,1199000
122,193394087211,949000,0,949000,0,287758.7188,45,1,862727.2727,287758.7188,574968.554,949000
122,193394068111,799000,0,799000,0,237590.8027,45,1,726363.6364,237590.8027,488772.8336,799000
122,658100058829,699000,0,699000,0,258009.1092,45,1,635454.5455,258009.1092,377445.4363,699000
122,193395008383,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
122,193394039388,1399000,0,1399000,0,435691.5701,45,1,1271818.182,435691.5701,836126.6118,1399000
122,193395069247,1699000,0,1699000,0,539197.8013,45,1,1544545.455,539197.8013,1005347.653,1699000
122,193395004835,1399000,0,1399000,0,446047.965,45,1,1271818.182,446047.965,825770.2168,1399000
122,193393074687,1149000,0,1149000,0,358590.9488,45,1,1044545.455,358590.9488,685954.5058,1149000
122,193392111796,129000,0,129000,0,33122.98125,45,1,117272.7273,33122.98125,84149.74602,129000
122,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
122,193391315027,1199000,0,1199000,0,362531.31,45,1,1090000,362531.31,727468.69,1199000
122,193395003609,999000,0,999000,0,312626.16,45,1,908181.8182,312626.16,595555.6582,999000
122,193394061990,1099000,0,1099000,0,305644.003,45,1,999090.9091,305644.003,693446.9061,1099000
122,617932497718,749000,0,749000,0,283367.878,45,1,680909.0909,283367.878,397541.2129,749000
122,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
122,680975167917,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
122,193392168073,399000,0,399000,0,126248.85,45,1,362727.2727,126248.85,236478.4227,399000
122,193392168073,399000,0,399000,0,126248.85,45,1,362727.2727,126248.85,236478.4227,399000
122,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
122,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
122,193395012229,1449000,0,1449000,0,448152.9032,46,1,1317272.727,448152.9032,869119.8241,1449000
122,888654796292,849000,0,849000,0,223711.2675,45,1,771818.1818,223711.2675,548106.9143,849000
122,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
122,193395008482,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
122,772259442749,1249000,0,1249000,0,389599.1688,45,1,1135454.545,389599.1688,745855.3767,1249000
122,193392168073,399000,0,399000,0,126248.85,45,1,362727.2727,126248.85,236478.4227,399000
122,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
122,193392168479,399000,0,399000,0,113415.8625,45,1,362727.2727,113415.8625,249311.4102,399000
122,193392112564,149000,0,149000,0,41620.5,45,1,135454.5455,41620.5,93834.04545,149000
122,193392168943,249000,0,249000,0,83414.41875,45,1,226363.6364,83414.41875,142949.2176,249000
122,700053629394,849000,0,849000,0,377166.5671,45,1,771818.1818,377166.5671,394651.6147,849000
122,193395003418,999000,0,999000,0,309708.0713,45,1,908181.8182,309708.0713,598473.7469,999000
122,193391112688,249000,0,249000,0,70962.17625,45,1,226363.6364,70962.17625,155401.4601,249000
122,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
122,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
122,192826056382,199000,0,199000,0,61909.275,45,1,180909.0909,61909.275,118999.8159,199000
122,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
122,700053288942,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
122,193391169859,999000,0,999000,0,313367.6813,45,1,908181.8182,313367.6813,594814.1369,999000
122,193392168905,249000,0,249000,0,83414.41875,45,1,226363.6364,83414.41875,142949.2176,249000
122,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
122,193394043798,1599000,0,1599000,0,495504.1999,45,1,1453636.364,495504.1999,958132.1637,1599000
122,700053288867,699000,0,699000,0,255824.3663,45,1,635454.5455,255824.3663,379630.1792,699000
122,700053288928,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
122,700053288935,699000,0,699000,0,255817.8455,45,1,635454.5455,255817.8455,379636.7,699000
122,888654796230,849000,0,849000,0,223711.2675,45,1,771818.1818,223711.2675,548106.9143,849000
122,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
122,193391173597,499000,0,499000,0,151047.7313,45,1,453636.3636,151047.7313,302588.6324,499000
122,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
122,193392114032,99000,0,99000,99000,25257.72375,45,1,0,25257.72375,-25257.72375,0
122,193395078058,1599000,0,1599000,0,512923.44,45,1,1453636.364,512923.44,940712.9236,1599000
122,193391173597,499000,0,499000,0,151047.7313,45,1,453636.3636,151047.7313,302588.6324,499000
122,193392112373,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
122,193392168943,249000,0,249000,0,83414.41875,45,1,226363.6364,83414.41875,142949.2176,249000
122,772259438582,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
122,193390162431,399000,0,399000,0,124861.5,45,1,362727.2727,124861.5,237865.7727,399000
122,772259435208,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
122,772259439138,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
122,193393075691,1149000,0,1149000,0,358590.9488,45,1,1044545.455,358590.9488,685954.5058,1149000
122,193391317298,1399000,0,1399000,0,454042.845,45,1,1271818.182,454042.845,817775.3368,1399000
122,193391315898,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
122,617932497718,749000,0,749000,0,283367.878,45,1,680909.0909,283367.878,397541.2129,749000
122,192826056382,199000,0,199000,0,61909.275,45,1,180909.0909,61909.275,118999.8159,199000
122,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
122,193391316901,1399000,0,1399000,0,454042.845,45,1,1271818.182,454042.845,817775.3368,1399000
122,772259439411,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
122,193395066628,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
122,193392112373,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
122,193395060725,1149000,0,1149000,0,346121.82,45,1,1044545.455,346121.82,698423.6345,1149000
122,193395019112,1449000,0,1449000,0,446212.6416,45,1,1317272.727,446212.6416,871060.0857,1449000
122,193395001988,1399000,0,1399000,0,457388.1675,45,1,1271818.182,457388.1675,814430.0143,1399000
122,772259283229,749000,0,749000,0,213058.35,45,1,680909.0909,213058.35,467850.7409,749000
122,193391315041,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
122,193394062898,1099000,0,1099000,0,305634.1191,45,1,999090.9091,305634.1191,693456.79,1099000
122,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
122,680975168266,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
122,193394072446,999000,0,999000,0,309820.5836,45,1,908181.8182,309820.5836,598361.2346,999000
122,193395062170,1299000,0,1299000,0,393996.93,45,1,1180909.091,393996.93,786912.1609,1299000
122,193394069293,799000,0,799000,0,245857.7863,45,1,726363.6364,245857.7863,480505.8501,799000
122,193394097357,799000,0,799000,0,253951.8075,45,1,726363.6364,253951.8075,472411.8289,799000
122,193395089894,1399000,0,1399000,0,436133.5513,45,1,1271818.182,436133.5513,835684.6306,1399000
122,193394084036,1099000,13.648771610555,949000,0,300014.4375,45,1,862727.2727,300014.4375,562712.8352,949000
122,193391316017,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
122,772259438865,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
122,193395018290,1449000,0,1449000,0,446692.4718,45,1,1317272.727,446692.4718,870580.2555,1449000
139,193394083916,949000,0,949000,0,299265.5296,45,1,862727.2727,299265.5296,563461.7431,949000
139,700053804265,749000,0,749000,0,299221.8574,45,1,680909.0909,299221.8574,381687.2335,749000
139,193394076185,1249000,0,1249000,0,391232.7,45,1,1135454.545,391232.7,744221.8455,1249000
139,680975169324,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
139,700053629400,849000,0,849000,0,377246.681,45,1,771818.1818,377246.681,394571.5009,849000
139,193395090319,1299000,0,1299000,0,411226.3575,45,1,1180909.091,411226.3575,769682.7334,1299000
139,700053629455,849000,0,849000,0,377569.4556,45,1,771818.1818,377569.4556,394248.7262,849000
139,190286362708,149000,-33.557046979866,199000,0,49656.34125,45,1,180909.0909,49656.34125,131252.7497,199000
139,700053287945,699000,0,699000,0,257419.927,45,1,635454.5455,257419.927,378034.6184,699000
139,700053629400,849000,0,849000,0,377246.681,45,1,771818.1818,377246.681,394571.5009,849000
139,700053288553,699000,0,699000,0,258135.7721,45,1,635454.5455,258135.7721,377318.7734,699000
139,700053843578,749000,0,749000,0,287285.13,45,1,680909.0909,287285.13,393623.9609,749000
139,193394088089,899000,0,899000,0,282052.4975,45,1,817272.7273,282052.4975,535220.2298,899000
139,700053843677,749000,0,749000,0,288770.4472,45,1,680909.0909,288770.4472,392138.6437,749000
139,700053843561,749000,0,749000,0,288703.4848,45,1,680909.0909,288703.4848,392205.6062,749000
139,700053843561,749000,0,749000,0,288703.4848,45,1,680909.0909,288703.4848,392205.6062,749000
139,700053288935,699000,0,699000,0,255817.8455,45,1,635454.5455,255817.8455,379636.7,699000
139,680975167078,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
139,193392111635,249000,0,249000,0,73024.03125,45,1,226363.6364,73024.03125,153339.6051,249000
139,888654796292,849000,0,849000,0,244149.2918,45,1,771818.1818,244149.2918,527668.8901,849000
139,772259446938,1149000,0,1149000,0,360400.8275,45,1,1044545.455,360400.8275,684144.627,1149000
139,193395063603,1199000,0,1199000,0,383227.2363,45,1,1090000,383227.2363,706772.7638,1199000
139,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
139,772259435208,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
139,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
139,700053630086,849000,0,849000,0,378414.0327,45,1,771818.1818,378414.0327,393404.1491,849000
139,193391172132,599000,0,599000,0,188853.0188,45,1,544545.4545,188853.0188,355692.4358,599000
139,700054939591,699000,0,699000,0,256833.1688,45,1,635454.5455,256833.1688,378621.3767,699000
139,700053338623,699000,0,699000,0,262952.0894,45,1,635454.5455,262952.0894,372502.4561,699000
139,193395008277,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
139,192826083838,1999000,20,1599200,0,553759.665,45,1,1453818.182,553759.665,900058.5168,1599200
139,193394055333,1099000,0,1099000,0,339972.2521,46,1,999090.9091,339972.2521,659118.657,1099000
139,191163131028,399000,0,399000,0,121305.8025,46,1,362727.2727,121305.8025,241421.4702,399000
139,193392111567,99000,0,99000,0,25492.55625,46,1,90000,25492.55625,64507.44375,99000
139,193394062072,1099000,0,1099000,0,305627.7525,45,1,999090.9091,305627.7525,693463.1566,1099000
139,772204279208,1549000,0,1549000,0,484450.585,45,1,1408181.818,484450.585,923731.2332,1549000
139,772204278164,1629000,0,1629000,0,518175.225,45,1,1480909.091,518175.225,962733.8659,1629000
139,193394061990,1099000,0,1099000,0,305644.003,45,1,999090.9091,305644.003,693446.9061,1099000
139,193392111635,249000,0,249000,0,73024.03125,45,1,226363.6364,73024.03125,153339.6051,249000
139,888366433898,449000,0,449000,0,141856.5375,45,1,408181.8182,141856.5375,266325.2807,449000
139,193394094233,1199000,0,1199000,0,372233.7163,45,1,1090000,372233.7163,717766.2838,1199000
139,193392114032,99000,0,99000,0,25257.72375,45,1,90000,25257.72375,64742.27625,99000
139,700053288874,699000,0,699000,0,255886.8098,45,1,635454.5455,255886.8098,379567.7357,699000
139,888654796216,849000,0,849000,0,223711.2675,45,1,771818.1818,223711.2675,548106.9143,849000
139,193391315133,1199000,0,1199000,0,362531.31,45,1,1090000,362531.31,727468.69,1199000
139,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
139,772259442794,1249000,0,1249000,0,389599.1688,45,1,1135454.545,389599.1688,745855.3767,1249000
139,700053288959,699000,0,699000,0,255608.5265,45,1,635454.5455,255608.5265,379846.0189,699000
139,193395008611,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
139,772259446938,1149000,0,1149000,0,360400.8275,45,1,1044545.455,360400.8275,684144.627,1149000
139,193392111550,99000,0,99000,0,25319.1375,45,2,180000,50638.275,129361.725,198000
139,193394055340,1099000,0,1099000,0,318065.6252,45,1,999090.9091,318065.6252,681025.2839,1099000
139,772259446877,1149000,0,1149000,0,360400.8275,45,1,1044545.455,360400.8275,684144.627,1149000
139,772204279109,1549000,0,1549000,0,484450.585,45,1,1408181.818,484450.585,923731.2332,1549000
139,192826073358,1699000,20,1359200,0,474537.7287,45,1,1235636.364,474537.7287,761098.635,1359200
139,193392114032,99000,0,99000,0,25257.72375,45,1,90000,25257.72375,64742.27625,99000
139,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
139,193392111550,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
139,772259435000,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
139,193395003272,999000,0,999000,0,309550.2709,45,1,908181.8182,309550.2709,598631.5473,999000
139,700053288959,699000,0,699000,0,255608.5265,45,1,635454.5455,255608.5265,379846.0189,699000
139,192824136390,1199000,0,1199000,0,345285.2375,45,1,1090000,345285.2375,744714.7625,1199000
139,193394052332,1099000,0,1099000,0,308511.9563,45,1,999090.9091,308511.9563,690578.9528,1099000
139,193392111550,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
139,772259435000,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
139,193394099856,1399000,0,1399000,0,457388.1675,45,1,1271818.182,457388.1675,814430.0143,1399000
139,193392111826,99000,0,99000,0,25319.1375,45,2,180000,50638.275,129361.725,198000
139,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
139,191165019232,99000,0,99000,99000,24742.26,45,1,0,24742.26,-24742.26,0
139,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
139,700053288959,699000,0,699000,0,255608.5265,45,1,635454.5455,255608.5265,379846.0189,699000
139,193394088430,899000,0,899000,0,282052.4975,45,1,817272.7273,282052.4975,535220.2298,899000
139,193392114032,99000,0,99000,99000,25257.72375,45,1,0,25257.72375,-25257.72375,0
139,680975168563,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
139,772204278164,1629000,0,1629000,0,518175.225,45,1,1480909.091,518175.225,962733.8659,1629000
139,680975167917,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
139,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
139,193395045210,1549000,0,1549000,0,500659.9313,45,1,1408181.818,500659.9313,907521.8869,1549000
139,193395086695,1499000,0,1499000,0,454169.795,45,1,1362727.273,454169.795,908557.4777,1499000
139,772259438865,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,772259439411,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,192825518935,1549000,0,1549000,0,533089.2375,45,1,1408181.818,533089.2375,875092.5807,1549000
139,193391315737,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
139,193391315157,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
139,192827013223,999000,0,999000,0,309491.0225,45,1,908181.8182,309491.0225,598690.7957,999000
139,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
139,193395008710,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
139,193391117904,599000,0,599000,0,324686.5068,45,1,544545.4545,324686.5068,219858.9478,599000
139,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
139,193391315232,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
139,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
139,193395090319,1299000,0,1299000,0,411226.3575,45,1,1180909.091,411226.3575,769682.7334,1299000
139,193392112564,149000,0,149000,0,41620.5,45,1,135454.5455,41620.5,93834.04545,149000
139,700053338210,699000,0,699000,0,258603.3502,45,1,635454.5455,258603.3502,376851.1953,699000
139,617932498050,749000,0,749000,0,283661.2636,45,1,680909.0909,283661.2636,397247.8273,749000
139,192826070968,1599000,0,1599000,0,489843.1561,45,1,1453636.364,489843.1561,963793.2075,1599000
139,193391170312,949000,0,949000,0,295332.1313,45,1,862727.2727,295332.1313,567395.1415,949000
139,772259438131,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,772259439565,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,772259439275,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,193395063603,1199000,0,1199000,0,383227.2363,45,1,1090000,383227.2363,706772.7638,1199000
139,193391315232,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
139,193392112311,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
139,192825518898,1549000,0,1549000,0,533089.2375,45,1,1408181.818,533089.2375,875092.5807,1549000
139,772259281966,749000,0,749000,0,213058.35,45,1,680909.0909,213058.35,467850.7409,749000
139,772259439756,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
139,700053338234,699000,0,699000,0,258584.2233,45,1,635454.5455,258584.2233,376870.3221,699000
139,193395054045,1599000,0,1599000,0,492623.04,45,1,1453636.364,492623.04,961013.3236,1599000
139,193391172415,699000,0,699000,0,218681.0438,45,1,635454.5455,218681.0438,416773.5017,699000
139,888654796209,849000,0,849000,0,223711.2675,45,1,771818.1818,223711.2675,548106.9143,849000
139,193394069293,799000,0,799000,0,245857.7863,45,1,726363.6364,245857.7863,480505.8501,799000
139,772259283229,749000,0,749000,0,213058.35,45,1,680909.0909,213058.35,467850.7409,749000
121,193395008116,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
121,032546871042,849000,0,849000,0,377554.7952,45,1,771818.1818,377554.7952,394263.3866,849000
121,193394085972,899000,0,899000,0,260528.9864,45,1,817272.7273,260528.9864,556743.7409,899000
121,680975168624,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
121,193392312261,399000,0,399000,0,138041.325,45,1,362727.2727,138041.325,224685.9477,399000
121,191163131028,399000,0,399000,0,121305.8025,45,1,362727.2727,121305.8025,241421.4702,399000
121,193395087357,2199000,0,2199000,0,705326.2313,45,1,1999090.909,705326.2313,1293764.678,2199000
121,700053843608,749000,0,749000,0,288715.8471,45,1,680909.0909,288715.8471,392193.2438,749000
121,193394071074,749000,0,749000,0,213043.4243,45,1,680909.0909,213043.4243,467865.6666,749000
121,700053287976,699000,0,699000,0,256263.2973,45,1,635454.5455,256263.2973,379191.2482,699000
121,700053804067,749000,0,749000,0,300805.0493,45,1,680909.0909,300805.0493,380104.0416,749000
